movieId,movieName,nbMentions
161606,Gangsters  (1992),1
161607,Beethoven  (1992),19
161609,Pigeon  (2004),1
161617,Glory  (1989),6
161638,Harry Potter and the Prisoner of Azkaban  (2004),10
161651,Rumpelstiltskin  (1995),1
161723,The Godfather (1972),158
161747,The Little Woman,2
161756,A Nightmare on Elm Street 2: Freddy's Revenge (1985),2
161762,The Monkey King  (2014),1
161771,Blood and Bone (2009),3
161799,No Escape  (1953),1
161817,Children of Men (2006),13
161831,The Little Rascals  (1994),11
161935,John Tucker Must Die (2006),7
161966,Seven Pounds (2008),11
161977,The Cleaner  (2012),2
161979,Kahaani (2012),1
161983,Mrs. Doubtfire (1993),147
162007,Cheech & Chong's Next Movie (1980),7
162016,The Age of Innocence  (1993),3
162022,The Sniper  (2009),2
162040,The Tuxedo (2002),2
162093,Helter Skelter  (1976),1
162108,Moonraker  (1979),2
162116,Jiggs and Maggie in Society (1947),1
162117,Auntie Mame  (1958),2
162165,Barbershop  (2002),1
162174,Toss  (2009),1
162188,Speed  (2007),1
162209,Fierce People  (2005),1
162219,Red Tails (2012),2
162239,The Hottie and the Nottie (2008),1
162280,Dolphin Tale (2011),3
162283,Fan  (2016),1
162317,Tom & Jerry  (1995),1
162326,Adventureland  (2009),6
162332,Underworld  (1985),1
162347,The Wild One (1953),1
162367,Home Again  (2012),6
162373,Adventures in Babysitting (1987),8
162410,Halo  (1996),2
162429,Dark City  (1990),9
162454,The Lone Ranger  (2013),8
162466,Blair Witch  (2016),14
162481,I Now Pronounce You Chuck & Larry (2007),29
162512,Basic  (2003),1
162517,She's Out of My League (2010),25
162529,Phantom of the Opera  (1943),1
162573,Top Gun (1986),37
162596,Re-Animator (1985),4
162601,Sunset Boulevard  (1950),8
162604,The Warrior  (2001),1
162606,Bats  (1999),1
162622,Battle Royale  (2000),10
162629,Takers (2010),9
162647,Finding Dory (2016),137
162652,Tomorrowland  (2015),7
162658,The Aviator  (2004),20
162672,The Wolf  (2004),2
162703,Magnum Force (1973),5
162794,War for the Planet of the Apes (2017),29
162810,Mr. Popper's Penguins ,2
162859,"Tomorrow, When the War Began ",1
162863,The Hunt for Red October  (1990),14
162872,Donnie Darko: The Director's Cut (2004),1
162873,Cocoon  (1985),7
162882,Forrest Gump (1994),191
162907,Cube  (1997),11
162930,The BFG  (2016),46
162943,The Black Panthers: Vanguard of the Revolution (2015),3
162962,Hollow  (2014),1
162964,Rogue  (2007),1
162970,The Wild Wild West  (1921),1
162973,The Black Mask  (1935),3
163024,True Grit  (1969),11
163052,The Big Wedding (2013),2
163090,Entrapment  (1999),3
163093,House IV (1992),1
163094,The Long Kiss Goodnight (1996),9
163105,The Great Dan Patch (1949),1
163150,Chocolat  (2000),6
163152,Time Lapse  (2014),2
163162,Zoolander 2 (2016),13
163184,Escape to Witch Mountain  (1975),1
163189,Central Station  (1998),1
163190,Get Shorty ,5
163215,Wonder  (2017),128
163231,Far and Away (1992),3
163241,Blood Feast (1963),2
163264,Jack Ryan: Shadow Recruit (2014),3
163297,Kathi  (1983),1
163375,Fever  (2016),1
163398,Scott Pilgrim vs. the World (2010),18
163410,The Hobbit: The Battle of the Five Armies (2014),5
163445,Sigh  (2000),1
163456,Goal!  (2005),1
163487,Tammy  (2014),37
163510,Don't Say a Word (2001),3
163528,The Tillman Story (2010),1
163544,Look Who's Talking Now (1993),1
163553,Ingrid Goes West (2017),13
163577,Rambo: First Blood Part II (1985),20
163586,Thirteen  (2003),5
163606,Avatar ,1
163616,The Toy  (1982),7
163619,Ferris Bueller's Day Off (1986),57
163689,Herbie  (1965),3
163696,Charlie's Angels  (2000),6
163704,Halloween  (2007),35
163708,Beauty and the Beast  (1992),48
163713,The Polar Express  (2004),10
163739,American Pie 2 (2001),19
163748,The Toxic Avenger Part II (1989),1
163869,The Mosquito Coast (1986),1
163899,The Shadow  (1994),2
163936,Son of Saul (2015),1
163973,Captain America  (1990),27
163975,Hoop Dreams (1994),6
164001,Cabin Fever  (2016),3
164027,The Great Race (1965),4
164033,Detective School Dropouts (1986),13
164046,The Right Kind of Wrong  (2013),1
164057,Paper Planes  (2015),1
164063,The Village  (2004),21
164071,The Dark Night  (1989),1
164114,Alexander  (2004),9
164128,Kill Bill: Volume 2 (2004),67
164159,Flash  (2007),3
164206,Live and Let Die  (1973),1
164311,Jerry Maguire (1996),34
164334,Waterloo Bridge  (1940),1
164364,Death Wish ,29
164366,The Perfect Match  (2016),4
164394,Dan in Real Life (2007),5
164410,Hudson Hawk (1991),2
164412,Wonder Woman  (1974),7
164515,Red Dust  (1932),1
164530,K-19: The Widowmaker (2002),2
164542,Hello Herman (2012),1
164565,12 Rounds  (2009),1
164614,Five Deadly Venoms (1978),1
164642,Race  (2016),1
164666,The Next Three Days (2010),2
164669,Parenthood  (1989),4
164728,Out of Sight,2
164729,Fantasia  (2014),8
164735,The Strangers  (2012),2
164755,Cast Away (2000),49
164773,Mr. Holmes (2015),1
164779,Grimm's Snow White (2012),1
164798,Burlesque  (2010),1
164815,Where the Heart Is  (2000),1
164820,The Money Pit (1986),10
164852,The Searchers  (1956),6
164872,Obsessed  (2009),6
164887,Evil Aliens (2005),1
164888,Case 39 (2009),1
164890,Justice  (1993),3
164931,The Last King of Scotland  (2006),1
164934,Air America  (1990),1
164944,War Horse  (2011),15
164982,Gladiatress (2004),1
164987,13 Sins (2014),1
165014,Divergence  (2005),1
165018,National Lampoon's European Vacation (1985),1
165067,Tank Girl  (1995),5
165080,The Gift  (2003),1
165085,Escape from L.A. (1996),1
165099,Unleashed  (2005),5
165105,Ernest Saves Christmas (1988),2
165140,An Inconvenient Truth (2006),5
165155,Dead Silence (2007),6
165182,The Way Back (2010),3
165240,Little Fockers,6
165248,Let the Right One In  (2008),9
165261,The Lincoln Lawyer ,11
165266,The Fluffy Movie (2014),1
165281,Kiss of the Dragon (2001),9
165289,Bounty Hunters ,4
165308,Avengers: Age of Ultron (2015),17
165309,The Sisterhood of the Traveling Pants  (2005),2
165343,Code of Honor  (2016),1
165380,Warbus (1985),1
165382,Westworld (1973),3
165396,Martyrs  (2008),3
165416,The Martins  (2001),1
165417,House on the Hill  (2012),3
165425,Finding Forrester (2000),1
165428,Diep (2005),1
165438,Horrible Bosses 2 (2014),21
165442,Shadow of the Vampire (2000),2
165453,Grumpier Old Men (1995),7
165466,Déjà Vu (2008),2
165473,"Lucía, Lucía (2003)",2
165484,The Babysitter  (2016),4
165499,The Jacket (2005),3
165504,Back to the Future Part II (1989),6
165510,The Little Mermaid  (1992),6
165525,Taxi to the Dark Side (2007),1
165531,Spider-Man 3 (2007),8
165541,Invasion of the Scream Queens (1992),1
165636,City of Men  (2007),2
165683,Where the Money Is (2000),1
165710,The Boss Baby (2017),148
165715,Crossroads  (2002),1
165728,Prom Night  (2008),19
165736,Boomerang  (2015),2
165744,Cats  (1998),1
165776,American Gigolo (1980),2
165778,The Specialist (1994),1
165806,To Have and Have Not ,1
165812,Transformers: The Last Knight (2017),34
165836,The Hornet's Nest (2014),4
165843,Tootsie,4
165952,Love Happens,2
165965,Killing Kennedy ,1
165971,Wells Fargo  (1937),1
165984,Eye in the Sky  (2015),2
165991,Harold & Kumar Go to White Castle (2004),12
166006,Eddie the Eagle  (2016),2
166010,Resident Evil ,3
166029,The King and I  (1999),1
166033,Gnomeo & Juliet: Sherlock Gnomes (2018),41
166037,Five Dances (2013),1
166052,The Mask  (1994),39
166062,G  (2002),5
166069,Kill Bill,95
166078,Mortdecai  (2015),1
166083,The Great White Hype (1996),1
166117,Avengers Grimm (2015),4
166131,In Her Skin (2009),6
166154,Berlin Syndrome ,3
166160,Sherlock Holmes  (1922),1
166208,Villu  (2009),2
166243,Patema Inverted,1
166279,War  (2007),8
166325,W.W. and the Dixie Dancekings (1975),1
166357,Superman Classic,7
166377,Thy Womb (2012),2
166413,A Beautiful Life  (2008),2
166425,Steve Jobs  (2015),1
166466,It's a Wonderful Life (1946),25
166505,The Prisoner of Zenda  (1952),1
166548,Nightmare  (2000),3
166583,Skyfall (2012),22
166603,South Pacific  (1958),6
166612,Turbo Kid (2015),2
166629,Romance Complicated (2016),1
166668,Duck Soup  (1933),3
166670,Think Like a Man (2012),11
166696,The Baader Meinhof Complex (2008),6
166710,Take  (2007),1
166721,Black Beauty  (1921),1
166729,Bridget Jones's Diary  (2001),44
166736,47 Meters Down (2017),6
166772,The Bourne Supremacy  (2004),7
166790,The Paperboy  (2012),2
166817,Speed 2: Cruise Control (1997),3
166836,Bone Tomahawk (2015),1
166852,Madagascar  (2005),21
166870,Castle in the Sky (1986),2
166883,The Descent (2005),21
166906,Gold Diggers: The Secret of Bear Mountain (1995),1
166929,Hostage ,8
166931,Legend № 17 (2013),1
166941,Rock of Ages  (2012),5
166971,I.T. ,2
166987,War and Peace  (2002),1
167001,Mercenary for Justice,1
167031,Sinister 2 (2015),12
167048,The Last Dinosaur (1977),2
167064,The Fugitive  (1993),11
167073,"Sister, Sister  (1982)",1
167120,Oba: The Last Samurai (2011),2
167158,The Five-Year Engagement (2012),5
167208,Furious 7 (2015),21
167222,Mother's Day  (1980),1
167231,The Black Hole (1979),1
167236,Punch-Drunk Love (2002),10
167281,Shaolin Temple  (1976),1
167290,Melancholia  (2011),4
167303,The Kill Team (2013),2
167343,Judge Dredd  (1995),4
167363,Shanghai Knights (2003),4
167384,Dying of Laughter (1999),5
167394,Giant Creepy Crawlies (2000),2
167455,Moonlight  (2016),29
167491,The Cabinet of Caligari (1962),1
167508,Sphere  (1998),7
167522,Always  (1989),2
167529,Van Helsing: The London Assignment (2004),1
167536,Victoria and Abdul ,4
167555,Scenic Route  (2013),1
167566,Left Behind  (2014),2
167596,Gia,6
167600,The Black Panther Warriors (1993),1
167612,Nothing to Lose  (1997),3
167623,Beerfest (2006),15
167640,S.W.A.T.  (2003),13
167643,Love the Coopers (2015),2
167659,Dracula 3D (2012),1
167698,Modern Times  (1936),2
167726,Kissing Jessica Stein (2001),3
167746,The Holiday (2006),32
167753,The Pianist  (1991),1
167756,A Cure for Wellness (2017),16
167763,Down Periscope (1996),7
167774,Pandorum (2009),8
167820,Diary of a Wimpy Kid: The Long Haul ,4
167839,The Switch  (2010),12
167847,Brokeback Mountain (2005),18
167870,Man of the Year  (2006),1
167919,Hardball  (2001),1
167936,Step Up  (2006),17
167942,Switching Goals,1
167973,Kiki's Delivery Service  (2014),2
168039,The Dark Knight Trilogy,16
168050,Muriel's Wedding (1994),1
168068,The Warrior's Way,1
168070,Colors  (1988),1
168074,Last Knights (2015),2
168084,Defiance  (2008),2
168086,Another 48 Hrs. (1990),2
168097,Daddy's Little Girls (2007),3
168110,Twin Husbands  (1933),1
168137,Mildred Pierce  (1945),2
168141,Purgatory  (2007),1
168161,Clue  (1985),23
168173,Pete's Dragon  (2016),11
168186,I Am Not Your Negro (2016),2
168188,Kingsglaive: Final Fantasy XV,3
168221,Tampopo (1985),2
168233,Big Fat Liar (2002),3
168256,Mindgame ,1
168289,Baby Mama  (2008),21
168301,Jiro Dreams of Sushi (2011),9
168337,Planet of the Apes  (2001),3
168342,Message from Space (1978),1
168361,YellowBrickRoad (2010),7
168367,Woman on Top (2000),4
168388,Men in Black ,2
168434,Dracula: Dead and Loving It (1995),1
168455,The Big Cube (1969),1
168463,Joséphine  (2013),1
168467,High Crimes (2002),36
168484,The Tomb  (2007),3
168553,The Infiltrator  (2016),3
168557,Mars  (2004),2
168560,Beethoven's 3rd  (2000),1
168565,But I'm a Cheerleader (1999),1
168568,The Time Machine  (1960),1
168576,The Stuff (1985),1
168617,Red 2  (2013),10
168621,Inside Llewyn Davis (2013),1
168632,28 Weeks Later (2007),6
168644,Phenomenon  (1996),4
168648,Pacquiao: The Movie (2006),2
168656,Must Love Dogs (2005),3
168661,Blackbeard's Ghost (1968),1
168664,Watchmen  (2009),21
168689,Star Wars: Episode III – Revenge of the Sith (2005),4
168719,House of Wax  (2005),15
168727,Pirates of the Caribbean: At World's End (2007),5
168758,Into the Storm  (2009),2
168776,After the Sunset (2004),1
168781,Big Stan (2007),2
168788,Deep Blue Sea  (1999),6
168793,Pokémon: The First Movie,1
168803,Chronicle ,3
168807,Tracks  (2013),2
168892,Young Frankenstein (1974),49
168913,Colombiana (2011),1
168915,The Landlord (1970),2
168960,The Secret Life of Bees  (2008),2
168985,Ip Man ,1
169009,What We Do in the Shadows (2014),15
169012,Unbreakable  (2000),43
169027,Run  (2014),1
169052,Up There (2012),1
169085,Independence Day  (2000),87
169090,A Civil Action  (1998),3
169112,3 Idiots (2009),14
169131,Enemy Mine  (1985),9
169159,Love Story  (1970),15
169169,"McFarland, USA (2015)",2
169198,The Legend of Boggy Creek (1972),1
169270,Whiskey Tango Foxtrot  (2016),3
169274,Infernal Affairs (2002),1
169288,Life  (1996),7
169305,Dark Tower  (1987),1
169311,Man Up  (2015),2
169313,What Women Want  (2011),3
169319,Precious ,5
169338,Abduction  (2011),11
169344,Harlem Nights (1989),2
169353,The River Wild (1994),2
169376,Highlander ,2
169402,Cool Runnings (1993),10
169419,Thor: Ragnarok (2017),371
169420,Premium Rush (2012),1
169470,Meet Me in St. Louis,1
169475,The Little Mermaid II: Return to the Sea (2000),1
169487,Borat (2006),59
169509,Thirteen Days  (2000),1
169516,Reign of Fire  (2002),1
169522,Twice-Told Tales  (1963),1
169586,Fireproof  (2008),32
169601,Scream ,4
169617,Fiddler on the Roof  (1971),11
169623,O.J.: Made in America,1
169633,Snow Buddies (2008),1
169644,Thank You for Smoking (2005),6
169662,The Lorax  (2012),7
169664,Green Card  (1990),1
169675,The Muppets  (2011),8
169717,Jay and Silent Bob Strike Back (2001),8
169726,Love Potion No. 9  (1992),5
169750,The Adventures of Tintin  (2011),3
169751,Godzilla vs. Megalon (1973),1
169760,The Invitation  (2015),4
169772,The Birth of a Nation  (2016),1
169786,Bottle Rocket (1996),2
169819,Explorers  (1985),2
169829,The Diary of Anne Frank  (1959),2
169886,Barry  (2016),1
169910,Leatherface  (2017),14
169948,The Haunting  (1963),1
169953,Ironclad: Battle for Blood (2014),1
169954,Unknown  (2011),6
170023,Halloween II  (1981),3
170032,A Boyfriend for Christmas,1
170037,The Big Sick (2017),230
170059,Die Hard 2 (1990),32
170060,Tommy Boy (1995),46
170094,Sabrina  (1954),8
170108,Lower Learning (2008),1
170119,The Sixth Sense (1999),224
170147,Repulsion  (1965),1
170170,Letters to Juliet (2010),6
170174,The Hunger Games ,4
170196,Call of the Wild  (2009),1
170206,Alien: Resurrection (1997),4
170213,The Aristocats,6
170262,W.  (2008),1
170268,Devil in a Blue Dress  (1995),2
170277,The Terminator (1984),145
170305,John Wick: Chapter 2 (2017),123
170316,Hot Tub Time Machine 2 (2015),8
170375,Goon  (2011),8
170376,Blade Runner 2049 (2017),198
170394,Pacific Heights  (1990),2
170419,Flatliners (1990),5
170427,You Laugh (1998),1
170452,Tron: Legacy (2010),14
170501,Unfaithful  (2002),11
170521,Boy  (2010),1
170530,Madagascar: Escape 2 Africa (2008),3
170540,It's Alive  (1974),3
170576,Rise of the Planet of the Apes (2011),2
170623,Blades  (1989),2
170634,Beautiful Minds ,3
170635,Shak (2004),1
170648,The Delta Force (1986),2
170662,Sugar & Spice (2001),1
170683,Rubber  (2010),2
170707,Stop-Loss  (2008),1
170710,Soapdish (1991),8
170722,Meet the Parents (2000),57
170738,The Patriot  (1998),1
170751,Live Hard  (1989),2
170756,Saw V (2008),10
170768,The Chaser  (2008),1
170837,God Bless America  (2011),1
170871,Ghost in the Shell: Stand Alone Complex - Solid State Society (2006),2
170886,Black Knight  (2001),1
170898,The 300 Spartans (1962),4
170924,House on Haunted Hill (1959),3
170943,The Ultimate Gift (2006),2
171000,Evita  (1996),4
171009,Slither  (2006),2
171056,Veronica  (2017),11
171106,Romeo and Juliet  (2007),7
171132,Deadroom (2005),1
171137,Get a Clue  (1997),1
171169,The Marine (2006),1
171177,The Woman  (2011),1
171202,Gladiator  (2000),76
171219,Fatty Joins the Force (1913),1
171227,Dune  (1984),7
171242,MÁG (1987),1
171245,The Hobbit: An Unexpected Journey (2012),39
171249,The Professional  (1981),9
171250,Fury  (2012),18
171287,The Jazz Singer (1927),1
171308,Puss in Boots  (2011),1
171338,Beware the Slenderman (2016),2
171343,Father of the Bride  (1950),3
171359,Paris Is Burning  (1990),3
171413,Village of the Damned  (1960),2
171446,One Piece Film: Z,1
171455,Murder  (2004),1
171468,Tinker Tailor Soldier Spy  (2011),10
171508,Jury Duty  (1995),2
171529,Elizabeth  (1998),9
171540,Demons  (1985),3
171552,The Dark Tower  (2017),19
171568,The Warriors  (1979),3
171598,Bronson  (2008),2
171615,The Nightmare Before Christmas (1993),23
171627,The Inbetweeners Movie (2011),1
171629,Cinderella  (2006),11
171632,Daddy  (2001),1
171676,The Madness of King George (1994),1
171708,Empire of the Sun  (1987),7
171717,Suburban Mayhem (2006),1
171718,The Iron Giant (1999),25
171737,My Little Bride (2004),1
171749,Other People  (2016),1
171808,Wish Upon a Star,1
171810,The Brady Bunch Movie (1995),2
171851,Amelia  (2009),1
171880,Masked Avengers  (1981),1
171914,Con Air (1997),24
171959,Scarlet Street (1945),2
171969,Get Him to the Greek (2010),19
171982,Jack and Jill  (2011),19
172009,Bucky Larson: Born to Be a Star (2011),1
172036,Freedom Writers (2007),2
172042,Nell  (1994),1
172043,White Noise  (2005),1
172049,The Chronicles of Riddick (2004),5
172065,WarGames (1983),1
172067,Shutter  (2012),8
172068,Mr. Butterfly (2003),1
172088,The Gift  (2000),4
